Identifier,Response,Web Search Sources,Time Taken,Input Tokens,Reasoning Tokens,Output Tokens,Reasoning Effort,Error Log,Response IDs,Successful
vote|final4|3|0,"[""{\n    \""square entries report more acute facility, operational and resourcing constraints (overcrowding, infrastructure problems, scheduling, technology and material shortages, sanitation and cafeteria concerns) than circle entries\"": \""Covers concrete physical and logistical failures (e.g., overcrowded classes, aging/overcapacity buildings, tech/printer/PowerSchool outages, rotten/moldy food, rigid scheduling that blocks electives) that are about facilities and operations rather than instructional polarization, governance/corruption issues, or program/booster breadth, so it is distinct from the already‑selected buckets.\"",\n    \""square entries report more pervasive student-safety, bullying, harassment, substance‑use and racial/sexual‑orientation hostility — often paired with ineffective administrative responses — than circle entries\"": \""Groups recurring peer‑climate and safety incidents (bullying, fights, gangs, on‑site drug/alcohol use, racial/ideological harassment and targeted teacher‑to‑student abuse) and the school’s failure to protect students — a student‑safety/climate theme that is substantively different from administrative corruption, instructional quality polarization, or extracurricular breadth/prioritization.\""\n}""]",,14.950681209564209,22289,960,1248,,[],['resp_00ef7fe86d19c7fe006a739d857814819f91caabeab4ca3ef5'],True
vote|final4|20|0,"[""{\n    \""square entries report more pervasive student-safety, bullying, harassment, substance‑use and racial/sexual‑orientation hostility — often paired with ineffective administrative responses — than circle entries\"": \""This groups reviews that document concrete student-safety and hostile-climate incidents (fights, bullying, drug use, racist/sexualized harassment and staff complicity/failure to protect) and is distinct from the already-selected governance bucket (which targets systemic corruption/fiscal favoritism) and from the instructional or extracurricular buckets (which focus on pedagogy/program breadth rather than day-to-day safety and peer misconduct).\"",\n    \""square entries report more acute facility, operational and resourcing constraints (overcrowding, infrastructure problems, scheduling, technology and material shortages, sanitation and cafeteria concerns) than circle entries\"": \""This groups reviews documenting tangible infrastructure and operational breakdowns (leaking roofs/mold, overcrowded halls, broken technology, scheduling/logistics, transportation and cafeteria system failures) and is mutually exclusive from the governance/favoritism bucket (which alleges corruption and misallocation at the policy/leadership level) and from the instructional/extracurricular buckets (which concern teaching quality and program offerings rather than facility/operational conditions).\""\n}""]",,15.059473037719727,22300,768,1022,,[],['resp_07b5ca122347f368006a739d859570819da59136772b218cf1'],True
vote|final4|14|0,"[""{\n    \""square entries report more acute facility, operational and resourcing constraints (overcrowding, infrastructure problems, scheduling, technology and material shortages, sanitation and cafeteria concerns) than circle entries\"": \""This groups reviews describing tangible campus and daily‑operations shortfalls (leaking roofs, overcrowded classes, scheduling glitches, broken tech, poor food/cleanliness, parking/transport problems) and is distinct from the existing 'governance/favoritism' bucket because it focuses on physical capacity and operational service delivery rather than allegations of corruption, fiscal misprioritization, or board misconduct, and it is also separate from the instructional‑polarization and extracurricular buckets which concern teaching variability or program breadth/athletics culture rather than facilities/logistics.\"",\n    \""square entries report more pervasive student-safety, bullying, harassment, substance‑use and racial/sexual‑orientation hostility — often paired with ineffective administrative responses — than circle entries\"": \""This captures reviews documenting bullying, fights, gang/drug activity, sexual behavior, shooting scares and related staff inaction or biased discipline, and is mutually exclusive from the governance, instructional‑polarization, and extracurricular buckets because it concerns immediate student safety and climate/behavior issues (and frontline disciplinary response) rather than structural management failures, uneven pedagogy, or programmatic/athletics descriptions.\""\n}""]",,15.259398937225342,22064,768,1064,,[],['resp_0ba685f9def82d02006a739d859498819c8b97c5b9595e2eab'],True
vote|final4|15|0,"[""{\n    \""square entries report more pervasive student-safety, bullying, harassment, substance‑use and racial/sexual‑orientation hostility — often paired with ineffective administrative responses — than circle entries\"": \""Selected because many square reviews describe concretely unsafe student behavior (fights, bullying, drug/vape use, racism/sexism/hostility) and failures to protect victims—this is mutually exclusive from the already-selected buckets because it centers on peer conduct and immediate school-safety outcomes (and only the school's handling of those incidents), rather than on system-level governance/corruption, polarized instructional quality, or extracurricular breadth/funding priorities.\"",\n    \""square entries report more acute facility, operational and resourcing constraints (overcrowding, infrastructure problems, scheduling, technology and material shortages, sanitation and cafeteria concerns) than circle entries\"": \""Selected because many square reviews detail day-to-day physical and operational failures (broken HVAC, filthy/closed bathrooms, overcrowded classrooms, slow wifi, scheduling and lunch logistics, lack of materials), and this is mutually exclusive from the existing buckets because it concerns tangible facility and capacity/resource constraints rather than administrative corruption/favoritism, instructional polarization, or programmatic/athletics breadth and prioritization.\""\n}""]",,15.604783058166504,21758,1088,1340,,[],['resp_042f9cb15243dd67006a739d85940c81a08d050e7cced484e1'],True
vote|final4|18|0,"[""{\n    \""square entries report more acute facility, operational and resourcing constraints (overcrowding, infrastructure problems, scheduling, technology and material shortages, sanitation and cafeteria concerns) than circle entries\"": \""Groups reviews that describe tangible, on‑the‑ground capacity and resource shortfalls (crowded classrooms, aging/under‑maintained buildings, construction impacts, unsanitary bathrooms, cafeteria/pricing complaints, tech and scheduling shortages) — a concrete facilities/operations cluster that is about physical capacity and resourcing and is distinct from instructional quality, governance/favoritism, or extracurricular breadth covered by the existing buckets.\"",\n    \""square entries report more pervasive student-safety, bullying, harassment, substance‑use and racial/sexual‑orientation hostility — often paired with ineffective administrative responses — than circle entries\"": \""Captures reviews focused on student behavior and safety climate (frequent fights, assaults, pervasive bullying/racism/homophobia, drug use, weapons, and the school’s frontline incident responses), a student‑safety/behavioral cluster centered on harm and immediate response that is conceptually distinct from the existing buckets about pedagogy polarization, governance/fiscal favoritism, or program breadth/athletics.\""\n}""]",,15.676448822021484,22262,640,936,,[],['resp_093d92ddcbaa0fce006a739d85986881a382d6f6e8f947a935'],True
vote|final4|7|0,"[""{\n  \""square entries report more pervasive student-safety, bullying, harassment, substance‑use and racial/sexual‑orientation hostility — often paired with ineffective administrative responses — than circle entries\"": \""This bucket groups reviews that document concrete safety/behavioral climate problems (fights, guns, bullying, Title IX complaints, drug/drinking culture, racism/harassment) and the school's failure to protect victims — a distinct, incident-and-climate–focused pattern that is about day‑to‑day student safety and peer/abuser behavior (not about curriculum quality, program breadth, or high‑level governance), so it does not overlap with the existing buckets focused on instructional polarization, governance/fiscal corruption, or extracurricular breadth/favoritism.\"",\n  \""square entries report more acute facility, operational and resourcing constraints (overcrowding, infrastructure problems, scheduling, technology and material shortages, sanitation and cafeteria concerns) than circle entries\"": \""This bucket captures tangible physical- and operations-level problems (overcrowded buildings, broken locks, mold/rodents, lack of heating/AC, cafeteria/food safety, scheduling overload, material shortages, device rollouts) that affect daily operations and infrastructure — a materially grounded category separate from the already-selected themes about uneven instructional pockets, governance/favoritism failures, or programmatic/athletic emphasis.\""\n}""]",,15.757918119430542,21633,832,1117,,[],['resp_0421de25eff571f9006a739d85929081919f393605ae127054'],True
vote|final4|17|0,"[""{\n    \""square entries report more acute facility, operational and resourcing constraints (overcrowding, infrastructure problems, scheduling, technology and material shortages, sanitation and cafeteria concerns) than circle entries\"": \""This groups reviews describing concrete, physical and operational deficits (leaky roofs, overcrowded classes, broken lunch/bathroom facilities, scheduling/registration failures, lack of buses/tech/supplies) — a facilities/operations theme that is clearly about built environment and logistics and does not overlap with the already selected buckets about instructional polarization, governance/fiscal corruption, or extracurricular breadth/favoritism.\"",\n    \""square entries report more pervasive student-safety, bullying, harassment, substance‑use and racial/sexual‑orientation hostility — often paired with ineffective administrative responses — than circle entries\"": \""This captures persistent on-campus safety/climate problems (bullying, fights, drugs/vaping, Title IX/sexual‑harassment claims, racialized hostility and inadequate incident response) and is distinct from the governance/favoritism bucket because its focus is on student harm and school climate incidents (not fiscal corruption or hiring/grade manipulation) and distinct from instructional/extracurricular buckets which concern pedagogy and program scope.\""\n}""]",,15.762465000152588,22075,896,1192,,[],['resp_0f8e5fd22cd999e0006a739d85985881a3be47391a918ca5e9'],True
vote|final4|12|0,"[""{\n    \""square entries report more acute facility, operational and resourcing constraints (overcrowding, infrastructure problems, scheduling, technology and material shortages, sanitation and cafeteria concerns) than circle entries\"": \""Groups reviews that document concrete, tangible building- and operations-level failures (crowding, dirty/unsafe facilities, outdated textbooks/labs, tech/book shortages, bus/scheduling/graduation logistics and day‑to‑day staffing gaps) — a materially different theme from governance corruption, instructional polarization, or program breadth because it focuses on physical capacity and operational resourcing rather than leadership choices, curricular quality, or extracurricular assets.\"",\n    \""square entries report more pervasive student-safety, bullying, harassment, substance‑use and racial/sexual‑orientation hostility — often paired with ineffective administrative responses — than circle entries\"": \""Captures reviews that describe hostile student climates (frequent fights, bullying/harassment, gangs, drug use, sexual misconduct, hate/racial incidents and suicides) and failures to protect students — a distinct safety/climate category that is about student behavior and immediate wellbeing rather than instructional variation, fiscal/governance corruption, or program/offering differences.\""\n}""]",,16.052560091018677,21929,704,965,,[],['resp_0216565fc724bc87006a739d85dab0819da3d6e80cc4b0d729'],True
vote|final4|23|0,"[""{\n    \""square entries report more acute facility, operational and resourcing constraints (overcrowding, infrastructure problems, scheduling, technology and material shortages, sanitation and cafeteria concerns) than circle entries\"": \""This bucket groups all concrete building/operational/resource issues (crowding, HVAC/plumbing/asbestos/pests, food/cafeteria, broken tablets/computers, crowded schedules and class‑capacity problems) that are about physical capacity and service delivery — a distinct axis from the already‑selected themes (instructional polarization, governance/fiscal favoritism, and extracurricular breadth), which address pedagogy, leadership/policy failures, and programmatic emphasis rather than facility/operational deficits.\"",\n    \""square entries report more pervasive student-safety, bullying, harassment, substance‑use and racial/sexual‑orientation hostility — often paired with ineffective administrative responses — than circle entries\"": \""This bucket captures the school climate and student‑conduct cluster (bullying, hate symbols, racial/sexual‑orientation hostility, fights, drugs/vaping, teen‑pregnancy/driver mortality consequences and threats to student safety) — focusing on peer behavior and its direct harms (even when reviewers note admin inaction) which is conceptually distinct from the governance/fiscal/corruption bucket (systemic management and policy failures) and from instructional or extracurricular program differences.\""\n}""]",,18.198729991912842,21515,960,1238,,[],['resp_063fbaaaf6e1a611006a739d85a1b481a1a33e83cbd3bb0629'],True
vote|final4|16|0,"[""{\n    \""square entries report more pervasive student-safety, bullying, harassment, substance‑use and racial/sexual‑orientation hostility — often paired with ineffective administrative responses — than circle entries\"": \""This groups reviews that center on frontline student‑safety and climate problems (fights, gang/drug activity, pervasive bullying and slurs, sexual harassment, targeted discrimination and resulting mental‑health harm) and the school's failure to protect victims — a concrete safety/climate cluster distinct from governance/financial corruption, instructional variability, or extracurricular breadth covered by the existing buckets.\"",\n    \""square entries report more acute facility, operational and resourcing constraints (overcrowding, infrastructure problems, scheduling, technology and material shortages, sanitation and cafeteria concerns) than circle entries\"": \""This captures reviews focused on physical and operational breakdowns (overcrowded/dated buildings, leaking ceilings, pests, no elevators, short class changes, parking, tech/device shortages and mandatory material fees) — infrastructure and logistics problems that are materially different from governance failures, polarized instruction, or programmatic/extracurricular emphasis.\""\n}""]",,19.30971622467041,21571,832,1085,,[],['resp_0f2e50bd5f698765006a739d85970881a29ea2e29e29a9c3d5'],True
vote|final4|19|0,"[""{\n    \""square entries report more acute facility, operational and resourcing constraints (overcrowding, infrastructure problems, scheduling, technology and material shortages, sanitation and cafeteria concerns) than circle entries\"": \""Groups concrete day‑to‑day physical and logistical failures (overcrowded classes/trailers, broken AC/water, lunch/food and sanitation complaints, supply/technology shortages, scheduling/credit alignment gaps) that are about operational capacity and facilities rather than governance-level corruption, instructional polarization, or program breadth—so it is conceptually distinct from the three already‑selected buckets.\"",\n    \""square entries report more pervasive student-safety, bullying, harassment, substance‑use and racial/sexual‑orientation hostility — often paired with ineffective administrative responses — than circle entries\"": \""Captures the school's behavioral climate and campus‑safety pattern (frequent fights, gangs, drugs/vaping, rampant bullying, racist/sexualized harassment and victim‑blaming) and the failure to protect students—a frontline safety/climate theme focused on student misconduct and incident outcomes that is separate from governance/fiscal mismanagement, academic polarization, or extracurricular emphasis.\""\n}""]",,20.207982063293457,21931,896,1147,,[],['resp_086ba2e27a59fb45006a739d85984c819eaaa34ab2ee3412b0'],True
vote|final4|13|0,"[""{\n    \""square entries report more acute facility, operational and resourcing constraints (overcrowding, infrastructure problems, scheduling, technology and material shortages, sanitation and cafeteria concerns) than circle entries\"": \""This groups the many concrete building/space/staffing/logistics shortages (overcrowding, trailers, HVAC extremes, restroom closures, cafeteria/food problems, textbook/technology shortages, scheduling/registration hassles) into a single operational/facility bucket that is clearly distinct from the already‑selected themes about instructional polarization, governance/favoritism, or extracurricular breadth/priority.\"",\n    \""square entries report more pervasive student-safety, bullying, harassment, substance‑use and racial/sexual‑orientation hostility — often paired with ineffective administrative responses — than circle entries\"": \""This groups the cluster of reviewer evidence about fights, sexual harassment, shooting threats, drug use, self‑harm, targeted racial/identity exclusion and bullying (plus reports of staff inaction or victim‑blaming) into a single safety/climate bucket that is substantively about student harm and peer climate and therefore distinct from the governance/corruption and instruction/extracurricular buckets already selected.\""\n}""]",,22.095903158187866,21910,1152,1407,,[],['resp_03376d852973984a006a739d8597b0819c90cbfba3529c88c2'],True
