Identifier,Response,Web Search Sources,Time Taken,Input Tokens,Reasoning Tokens,Output Tokens,Reasoning Effort,Error Log,Response IDs,Successful
vote|final5|14|0,"[""{\n  \""circle entries report pervasive safety, bullying, harassment, substance‑use, and discriminatory/toxic student‑climate problems with administrative inaction more than square entries\"": \""This bucket captures reviewer evidence about student‑to‑student harms and a hostile school culture—frequent fights, bias/racial/LGBTQ harassment, sexualized misconduct, drug/weapon incidents, and weak or absent disciplinary enforcement—and is mutually exclusive from the already selected buckets because it centers on peer behavior and school‑climate safety/enforcement problems (and staff failure to protect) rather than governance/process failures, physical/resource deficits, or small‑school community/personalization features.\""\n}""]",,9.252311944961548,22511,384,561,,[],['resp_0192fe42da3b39fe006a739a5f7478819d8c763915853aed4b'],True
vote|final5|2|0,"[""{\n    \""circle entries report pervasive safety, bullying, harassment, substance‑use, and discriminatory/toxic student‑climate problems with administrative inaction more than square entries\"": \""This bucket groups reviews that describe concrete student‑behavior and school‑climate crises (frequent fights, gang activity, bullying, racial/sexual harassment, student self‑harm, in‑class cellphone/social distractions, substance use) together with reports that staff or leadership fail to adequately address them—a distinct phenomenon focused on student safety and climate (and responsiveness to it) that is separable from the already selected governance/operational, facilities/resource, instructional‑resource, and small‑school/personalization buckets.\""\n}""]",,9.259212970733643,22304,448,641,,[],['resp_09d795eb0236a7cb006a739a5f69a081a2acc44c82e3214c63'],True
vote|final5|21|0,"[""{\n    \""circle entries report pervasive safety, bullying, harassment, substance‑use, and discriminatory/toxic student‑climate problems with administrative inaction more than square entries\"": \""This bucket groups reports about student conduct and campus safety outcomes (bullying, racism/homophobia, fights/riots, substance use, sexualized public behavior) and the school's failure to protect or intervene, and is mutually exclusive from the other selected buckets because it centers on peer behavior and safety/climate outcomes rather than leadership/governance breakdowns, material/facility/resource shortfalls, instructional/resource/curriculum problems, or the small close‑knit/community personalization themes already captured.\""\n}""]",,9.63365387916565,22373,512,661,,[],['resp_0be270100980da3e006a739a5f6da4819d82f748b0b475eeaa'],True
vote|final5|19|0,"[""{\n    \""circle entries report pervasive safety, bullying, harassment, substance‑use, and discriminatory/toxic student‑climate problems with administrative inaction more than square entries\"": \""This groups reviews describing recurring student‑behavior and safety crises (bullying, ethnic/sexual orientation slurs, tolerated Nazi/harassment incidents, fights/weapons, thefts, drug use, sexual misconduct, self‑harm threats and heavy police presence) that are worsened by weak or non‑existent staff intervention — a distinct, student‑conduct and school‑safety theme that does not duplicate the already‑selected buckets about governance/operational failures, physical‑resource deficits, or small/community personalization.\""\n}""]",,9.717845916748047,22568,320,509,,[],['resp_0b4180d901ac3fe4006a739a5f69dc819cb8fd5293cc319848'],True
vote|final5|16|0,"[""{\n    \""circle entries report pervasive safety, bullying, harassment, substance‑use, and discriminatory/toxic student‑climate problems with administrative inaction more than square entries\"": \""Groups reports about on‑the‑ground student safety and social‑climate crises (physical assaults, weapons, gang/drug activity, pervasive bullying, racial/homophobic/sexual harassment, privacy violations) coupled with failures to protect, notify, or discipline—an immediate peer‑behavior and safety category distinct from the already‑selected buckets (which address governance/recording breakdowns, facilities/resources/operational deficits, curricular/instructional or resourcing gaps, or small‑school community/parental engagement).\""\n}""]",,10.404529333114624,22564,640,831,,[],['resp_0aebc3d80185ff7d006a739a5f7060819e8e6500da8b2bcdd1'],True
vote|final5|22|0,"[""{\n  \""circle entries report pervasive safety, bullying, harassment, substance‑use, and discriminatory/toxic student‑climate problems with administrative inaction more than square entries\"": \""This bucket groups reviewer evidence about student-to-student safety and climate problems (bullying, harassment, hate/discrimination, substance use, threats, police presence, and ineffective or absent enforcement) — a distinct substantive domain focused on peer behavior and school safety (not facility/ resourcing, governance/operations, or community/size effects covered by the existing buckets), so it does not overlap with the other selected categories.\""\n}""]",,10.499162673950195,22096,384,536,,[],['resp_0d1f1f52b96265e7006a739a5f8fc88192891744adddeabdaa'],True
vote|final5|23|0,"[""{\n  \""circle entries report pervasive safety, bullying, harassment, substance‑use, and discriminatory/toxic student‑climate problems with administrative inaction more than square entries\"": \""This bucket groups reviewer claims about interpersonal safety and school‑climate breakdowns (bullying, racism, anti‑LGBT bias, on‑campus drug/sexual incidents and targeted harassment) plus administrators failing to remedy them — and is mutually exclusive from the other selected buckets because those focus on governance/process failures, physical/resource/facility deficits, or small‑school personalization/parental engagement rather than recurring student misconduct and hostile social climates.\""\n}""]",,10.543936967849731,22415,448,633,,[],['resp_0a9a950e8658d930006a739a5fbe6481a29de7a9464bb5b059'],True
vote|final5|15|0,"[""{\n    \""circle entries report pervasive safety, bullying, harassment, substance‑use, and discriminatory/toxic student‑climate problems with administrative inaction more than square entries\"": \""Groups reviewer claims about student conduct and campus safety (bullying, sexualized conduct, drug use, gang activity, discrimination, police presence, humiliating discipline) and the school's failure to protect or support affected students—a distinct, outcome‑focused cluster about the student climate and safety consequences that is separate from the already‑selected buckets which address governance/process failures, facilities/resource shortfalls, instructional/resource deficits, or small‑school community/personalization.\"" \n}""]",,10.94088101387024,22173,576,722,,[],['resp_025cb3e493394133006a739a5f5434819d8df29e7a6699da0c'],True
vote|final5|24|0,"[""{\n    \""circle entries report pervasive safety, bullying, harassment, substance‑use, and discriminatory/toxic student‑climate problems with administrative inaction more than square entries\"": \""This groups reviewer evidence about interpersonal safety and climate (student‑on‑student and staff‑on‑student bullying, fights, sexual assault, substance use, racism, harassment) plus failures to protect or discipline—an explicitly student‑safety / toxic‑climate category that is about behavior and school protection practices and is therefore distinct from the already‑selected buckets which address governance/administrative systems and records, physical/resource/facility shortfalls, instructional/resource obsolescence, or small, family‑style community features.\""\n}""]",,11.809373140335083,22394,640,809,,[],['resp_0a42b75511a3b32f006a739a5f7fb881a184bd6932aa61fb7d'],True
vote|final5|13|0,"[""{\n    \""circle entries report pervasive safety, bullying, harassment, substance‑use, and discriminatory/toxic student‑climate problems with administrative inaction more than square entries\"": \""This bucket groups reviews whose primary evidence centers on student‑level safety and climate harms—bullying, peer harassment, drug use, racist/sexist/transphobic behavior, violent or severe incidents and alleged cover‑ups—where the defining complaint is the toxic peer environment and the school's failure to protect or discipline, which is conceptually distinct from the already selected buckets that focus on (a) governance/operational dysfunction, (b) facility/resource deficits, (c) concrete infrastructure/instructional resource problems, or (d) a small, family‑like community and parental/alumni involvement rather than peer safety outcomes.\""\n}""]",,11.836406946182251,22950,576,757,,[],['resp_00774b0bd8e2f142006a739a5f55e4819cbff6627be494661e'],True
vote|final5|1|0,"[""{\n    \""circle entries report pervasive safety, bullying, harassment, substance‑use, and discriminatory/toxic student‑climate problems with administrative inaction more than square entries\"": \""This bucket groups reviewer evidence about the student social environment (routine bullying, racial/sexuality-based harassment, gang activity, on‑campus drug use, physical fights and threats to student safety) and repeated reports that adults fail to protect or intervene — a distinct, frontline climate/safety theme that is about student behavior and protective response rather than the governance/recordkeeping, facilities/resource, or community/size patterns captured by the already‑selected buckets.\""\n}""]",,11.948070049285889,22649,384,548,,[],['resp_044c0346fb7ca25e006a739a5f6d24819e8ffd735274846979'],True
vote|final5|10|0,"[""{\n  \""circle entries report pervasive safety, bullying, harassment, substance‑use, and discriminatory/toxic student‑climate problems with administrative inaction more than square entries\"": \""Groups reviewer claims about student‑to‑student and peer‑culture harms (frequent fights, daily violence, bullying, racial/religious discrimination, drug/gang activity, threats) and repeated descriptions that counselors/administrators fail to protect or intervene — a concrete school‑climate/safety category focused on peer misconduct and its immediate harms that is separate from the already‑selected buckets which target governance/operational dysfunction, physical/facility/resource shortfalls, instructional/curricular/material deficits, or positive small‑school/community personalization.\"" \n}""]",,12.033018112182617,22691,384,573,,[],['resp_06ef204bb86a50bd006a739a5f64e881a38727500f7629c973'],True
vote|final5|18|0,"[""{\n    \""circle entries report pervasive safety, bullying, harassment, substance‑use, and discriminatory/toxic student‑climate problems with administrative inaction more than square entries\"": \""This bucket captures reviews that focus on student‑level safety and climate problems—rampant bullying, fights, drugs/vaping, gang activity, racist/sexist/exclusionary behavior, even police/pepper‑spray incidents—and the school's failure to protect or discipline students, and is mutually exclusive from the already selected governance, facilities/resource, curriculum/technology, and close‑community buckets because it is about student conduct, safety outcomes, and enforcement (not about building condition, resourcing, administrative recordkeeping/turnover, or small‑school community ties).\""\n}""]",,14.721365928649902,22359,384,572,,[],['resp_0175f301233e5403006a739a628d7081a29c0561a84675dd8d'],True
vote|final5|20|0,"[""{\n    \""circle entries report pervasive safety, bullying, harassment, substance‑use, and discriminatory/toxic student‑climate problems with administrative inaction more than square entries\"": \""Groups review evidence about student‑to‑student violence, gang activity, assaults, sexual harassment, bullying (including anti‑LGBTQ/racial harassment), substance use, and failures to protect or discipline students — a concrete school‑safety and student‑climate cluster focused on misconduct and protective response that is distinct from the already‑selected buckets (which cover governance/recordkeeping/favoritism, facilities/resource shortfalls, instructional/resource obsolescence, and small‑school community/personalized attention).\""\n}""]",,14.930606126785278,22703,640,809,,[],['resp_03fd8a6242d19f82006a739a5f6eac819cb963fcdc6dbda6f2'],True
vote|final5|11|0,"[""{\n    \""circle entries report pervasive safety, bullying, harassment, substance‑use, and discriminatory/toxic student‑climate problems with administrative inaction more than square entries\"": \""This groups reviews documenting unsafe or toxic student‑climate evidence (bullying, fights, drugs, sexual/medical endangerment, racist/religious favoritism, self‑harm incidents) and failures by staff to protect or intervene — a discrete domain focused on peer safety and climate distinct from the already-selected buckets about governance/administrative service breakdowns, facilities/resources shortages, curriculum/technology/operational shortcomings, or small/community/personalized support narratives.\""\n}""]",,24.689957857131958,21875,512,667,,[],['resp_0217d41cc7518447006a739a600b7c81a19b58f7f1b6c05b04'],True
