topic_id,rank,similarity,universal-id,id,n_words,text
3,8,0.8384,5501305,4944635,181,"I am sad to say that sports is the only exciting thing about this school. Academic learning by itself is challenging especially for those in Alternative Education, as the Administration of the school low balls students who ""don't fit in"". Many teachers are disrespectful towards students, which can often be a two way streak, but the amount of targeting and rude remarks done by the teachers is outrageous. In 8th grade, a teacher wrote.me up for being late to class when I was on crutches for a knee surgery. Freshman year I got jumped at school by a junior and was later threatened by the school police officer of fining me with disorder conduct for ""antagonizing"" the fight. The only thing the staff in this school district prioritize is their paycheck and a grade. I have been raised my whole life in these schools and would never even consider taking kid here when I'm an adult. This school doesn't prepare kids for their life, and if they do, all it shows is the negative things in this world they will encounter."
3,9,0.8369,2901571,1176939,65,"All this school does is play favorites, put our children at risk and discourage actual learning in any way, shape or form. My child is an A student, good in sports, & his coach treats him like he isn't even there. He hasn't been in trouble either! If I knew then what I knew now, we would have moved to Blue Springs, or Lee's Summit!"
3,10,0.8341,100127,2770161,72,"My children have excelled in this school and the class offerings are diverse and academically challenging. The electives and extracurricular activities provided are well balanced and lets students bring out their assets. Like most schools in AL, sports programs are treated with the utmost importance, especially football. Admin should try to recognize those that aren't academically inclined more. Luckily the teachers make a fuss when students try their best and do well."
4,1,0.8827,3501974,1806763,71,"This school offers a ton of AP courses and allows the students to be challenged. My daughter as a Senior chose to take 2 AP courses as electives and was challenged. She is now in college and thriving while others she knows who didn't challenge themselves find college extremely hard. The teachers are great, the coaches are great, the school spirit is wonderful and I have a sophomore there right now."
4,2,0.8755,2300016,4940961,23,This school thoroughly prepares your student for college with a wealth of AP and honors classes. Teachers are what make these classes great.
4,3,0.8746,802004,5365781,59,"This school far exceeds our expectations. The principal, teachers, and staff have all been quick with correspondence and pleasant. There are so many clubs available making it easy for kids to find their niche and their people. Lots of assistance for kids struggling and rigorous challenging AP classes for the excelling students. It's always clean and a welcoming place."
4,4,0.867,4810176,1511402,63,"I love this school. Its kind of huge, but the students mostly get along well. The principals try to know their students and the teacher keep getting better. The AP classes are excellent. Its still high school, so it can be a drag, but i wouldn't want to be anywhere else. At my last school, the teachers didn't even care if you failed."
4,5,0.8649,2900141,3621470,38,I am extremely impressed with this school. I was worried after sending my son to private school that he wouldn’t be as successful. He has actually been more challenged by the AP courses that are offered to him.
4,6,0.8637,401012,2084258,98,"I am a parent of 2 children who attended and graduated from Ridge. From the administration down to the teachers, everyone was professional and caring. The quality of the teaching staff, their dedication and willingness to spend outside time helping and tutoring students is amazing. The school has one of the top rated AP curriculum's in the state, incredible passing stats, a great honors program. One student of mine took majority honors and AP classes, my other student took Honors, Dual Enrollment and AP classes. They have prepared my kids for college and the challenges they will face."
4,7,0.8615,606545,812826,21,This school is so great . It offers many great AP classes and the teachers are so dedicated to their jobs.
4,8,0.8613,2601538,1088380,83,"A top notch school that has high test scores and sends nearly all students on to higher education. Academics are a top priority and several AP classes have been added in past years. They offer a wide variety of athletics and extra-curriculars where students also perform well. The school is not huge, your child will not get lost. Parents are actively involved and they expect top results. The staff is young, enthusiastic, and they make good use of new technology in the classroom."
4,9,0.8611,901764,4849901,241,"My son went there for grades 6-12. We could not have been more pleased. He had opportunities to meet people from different towns and has a strong sense of self. The teachers were great and deeply invested in his success. He had a chance to play varsity sports and lots of clubs and activities. The school deliberately does not offer AP classes, but instead offers classes at the honors level for everyone. This school is designed for great college acceptances, and the formula worked. His class had two kids go to Yale and one to Princeton. Most of his classmates found success in college and are now prepared for life after college. You don’t need to be miserable cramming for AP exams to be ready for college. Learn to Read, Write, Think, Problem Solve and Communicate. The liberal arts foundation combined with knowledge of the classics gives the students the chance to live up to the motto non scholae see vitae discimus rings true. While my son graduated in 2016, I hear the principal - a former Classical teacher is doing a great job to reinstill the Gladiator pride. His friends are great kids who are interesting and driven and they represent the diversity that makes our society stronger. If you want to pick a school based on AP scores, you will miss this gem of school, and miss the point of being at a magnet school in the first place."
4,10,0.8585,1704165,5440436,39,This school has given me many opportunities to take challenging courses both AP level and honors. I feel that the teachers have prepared me for college throughout all four years and each teacher wanted to see every student succeed.
5,1,0.8701,2600904,1263282,84,"I graduated from this school and I loved in. All the teachers and all the administration were amazing with me including going through my senior year while my father was ill and dying of lung cancer. They were all very understanding and helpful emotionally and with my academics. The students were also amazing, I had lots of friends, being far from 'Popular'. There was very little teasing or bullying at all which was a huge change from the other school I had been at."
5,2,0.8605,3601597,4735068,7,My experience at this school was wonderful
5,3,0.858,3608466,4961082,26,"I graduated here and enjoyed my experience as a student a lot. Teachers were always helpful, I felt I had a great education from this school."
5,4,0.8562,3602939,4286827,23,This school was amazing. They had great resources and teachers to help students like myself to be successful in both college and life.
5,5,0.8561,3401949,1198475,28,"As a former student, I can attest to the superb atmosphere, teachers, and staff at High School North. I loved the school and the opportunities it provided me."
5,6,0.8518,4801684,1468933,16,i liked attending this school very much the teachers were excellent and i loved the experience!
5,7,0.8499,901645,1086540,37,"I attended this school from 2008-2009 and graduated. I loved it! The teachers were fun, the students were sociable, and the variety of classes that are offered to you are more than sufficient when applying to colleges."
5,8,0.8485,1701421,3442606,7,My experience at this school was amazing.
5,9,0.8476,4202866,1038938,38,"I graduated 2 years ago, and I found the teachers and learning environment very inspiring. I loved the small community, extracurricular activities, and everything the school had to offer! It's quaint and comfy. The academics were good, too."
5,10,0.8469,4202309,4642429,7,My experience at this school was amazing!
6,1,0.8776,3402075,1203721,47,This is a great school for well-rounded students! Aside from having talented and supportive teachers and staff it offers way more curriculum variety and after school activities that aren't available at other schools.The Art and music departments have won many awards are the best in the area!
6,2,0.8759,5302140,1068182,57,"This is a great school with involved staff! It has a ver approachable atmosphere and lots of opportuninty for student growth, It's challenging for my kids, in a good way. IThey are getting a good education and I feel like the teachers really care.They have a great music department and take pride in their sports teams! A+"
6,3,0.8752,2100142,3683922,63,"This is a phenomenal school with fantastic teachers. It has great community involvement and much to offer students. Anyone saying they don't value arts, clearly hasn't been to a band competition, school play, or a recital. The arts are strong and continue to improve. The school is also strong with athletics and extra-curricular activities. A student can easily get involved in this school."
6,4,0.8725,3902315,3134464,12,Band/overall Arts Program are the only good things about this school. Seriously.
6,5,0.8686,1600144,1517053,61,"My children have done well at this school. We've NEVER had a problem with this school in any way. The teachers have been great. Their music program is superb, and we've really enjoyed it. The bands and choirs win competitions everywhere they go. I far prefer this school to the one my children had to go to in California. Thumbs up."
6,6,0.8686,3700483,1126863,57,"We have two students now going to this school and they love it. Has a great Marching Band and director, plus, can't say enough about our principal who has turned this school around in a short period of time and make us proud of it. Thanks to all their hard work. PS. Love the art programs there."
6,7,0.8662,606609,2166153,46,"This is a wonderful school as long as the students and parents put in their fair share, the teachers and staff are not there to do all of the work. The music program is wonderful and the music teachers go above and beyond for their students."
6,8,0.8627,4202863,1397351,178,"As a parent of current students, I find the school to be great! The teachers are engaged and dedicated to the education of the students. The current superintendent and board of directors are dedicated to constantly evaluating and working toward the improvement of the academic curriculum. Extracurricular activities are diverse and, because the school is of moderate size, the opportunities for a student to participate in these activities is outstanding. There are never 80 kids vying for 18 spots on the team! There is truly something for every student who wants to be involved. The music program starts in elementary school and engages and inspires students early. Several bands, orchestras and choral opportunities to choose from, an outstanding program! Multiple art classes offered. Recent improvements to the building including air conditioning, new science and music/arts wing. Updated, spacious facilities. Most importantly this is a great community where people know each other. Family involvement is welcomed in the school community. Parents can get to know their kids teachers, coaches and mentors and communication is encouraged. Many parents are alumni!"
6,9,0.8591,3600727,1217898,29,"This school is amazing, great programs and the teachers are excellent. The Chorus is an amazing class, the bond between the students there is unbelievable. Couldn't get any better!"
6,10,0.8578,2605129,1297534,50,I went on a tour of the school and I was very impressed on what they had to offer. I liked everything about the school. I think I will be sending my child there next year. If you like arts and music this is the school to go to :)
7,1,0.8521,615627,1443193,144,"My son was at top of the line public school but, he was highly ignored by the teachers and overly dependent on an aide. Many things were done wrong including placing him on a 1st grade classroom just because it was a full day program. I fought the school district and got him placed at Village Glen. He is now in the 3rd grade, has friends, the teachers and the principal are super nice and he is actually learning. They are receptive to my concerns and are able to accomodate even if it is not on the IEP. My daughter also attended one of their schools too with severe psychiatric problems and was able to finish HS and go to college. They do an excellent job with a very challenging population. All school districts should emulate their model of teaching students with special needs."
7,2,0.8397,3701538,1651736,139,"This school is amazing! My child has special needs (he has an IEP), so we have to request special help from his teachers on a daily basis. These teachers go above and beyond our expectations. They always keep you in the loop and most of them will send home several progress reports so that you can see how your child is doing before the official report card comes out. This helps you in making sure that your child is caught up and has turned in all assignments, etc. There was a new principal last school year who put a few new practices into place. Though I'm not pleased with them, we have adapted with no problems. There is one person in the office who can be less than pleasant, but that's really the only negative I can think of."
7,3,0.8363,607788,5658920,85,"Two years here and numerous incidents jeopardizing my child's health. If you have a child with special needs of any sort, this is not the school for your family. They are too busy, disorganized, and unprofessional to handle anything other than the ""typical"" student and there is a very apparent disconnect between administration and teachers, and then both display bare minimum communication with students and parents. Every area of this school needs proper training and some sort of team building so they actually work together."
7,4,0.833,602264,1369485,149,"I am not satisfy with this school. The Staff don't do their jobs correctly. Especially for kids with special needs, this is not the appropriate school. The teachers don't do their job right and are not even train for students with special needs. There is no good program for it. They can't even control the situation when a a student disability throws a tantrum. The staff train for it takes the student outside, which is more dangerous, in other to calm them down. They don't have the proper staff when it comes to IEP meeting. They don't even complete the goals. They let the student's with disability do what they want, they don't even notice if they're in class or not. Not even good for counseling the students with disabilities. This is not the proper school for Special Ed students. They don't have a program for them at all."
7,5,0.8329,5500627,5175437,32,My son with special needs was bullied at this school. The administration did not provide adequate support. I made many requests for help which were unanswered. I would not recommend this school.
7,6,0.8231,3703509,2453694,71,"I have a child with special needs, and the school's response has been fabulous. They go out of their way to follow her IEP, and ensure all of her teachers are aware and working with her the way they are supposed to. We are having a great experience halfway through her first year there. Our son graduated last year and did very well. Good preparation for college. It's a great school."
7,7,0.8221,401729,962215,104,"I have had four kids in this school, one with special needs. He has ADHD and Aspberger's Disorder. The special education department has not been helpful at all with regards to my child. Also, 2 of my children have been able to ditch and they have taken and bought marijuana at school. This is not a drug free zone nor an A+ school. This school does not do what our kids need, especially now that the economy is what it is. That is why they no longer have a resource officer to police our kids, so now they can get away with more stuff."
7,8,0.8215,3600661,1160021,22,"If your child needs special ed services, be ready to fight for them. For the average child, it's a great school system."
7,9,0.8189,2901111,1423919,146,"Terrible school if your child has special needs and requires a 504 plan or IEP. Overall the school either does not know how to help special needs kids or they just do not want to. There are some great individual teachers and then there are some terrible ones. And the administration seems like their mission in life is to make sure they help kids the minimum amount possible. I have been told many times that they are ""too busy"" to properly help my child, that they have too many students. Most seem to have learned their special needs knowledge from a text book and refuse to apply it individually to your childs needs. Or thyley blame my child and act like he/she is lazy since they are unable to successfully address my child's issues. I'm sure this school seems find if you only have typical kids."
7,10,0.8187,3300190,1500945,56,"As a parent I was not impressed with this school. Teacher quality is not very high, the current principle did not return any phone calls or emails concerning an important issue. The politics and desire to fill quotas for their ""Special Education"" is more of a priority to the school than delivering the extra help needed."
8,1,0.9086,1704447,2045858,64,"This is an academically challenging school that has so much spirit. The administration is committed to this school, its mission and each student. My daughter is a sophomore and loves her school. I have had other children attend other high schools and have not been nearly as impressed. The IB program is amazing. Teacher connect with students, something for every girl at this school."
8,2,0.8997,1202252,5352462,46,"This school and its ib program are great. My son has been going here for 2 years, and he's been doing amazing in each and every one of his classes. This school wouldn't be as great as it is without its ib program. Overall, great school!"
8,3,0.8969,401337,5153388,36,I have my son and my daughter in this school they are very happy they say that the school is much more better that they expected. academically they are doing very well in the IB program.
8,4,0.8953,4500162,1011799,67,"The school is great. It is well run, the students are in uniform and the halls are quiet and orderly. The IB program is wonderful. It is very vigorous and really prepares students for college. The teachers are top rate. There are also many AP courses available. Generally we have been very satisfied with the caliber of learning that is expected and the range of classes offered."
8,5,0.8933,5302044,1396217,46,This school has been great so far! The IB program my daughter is involved in is wonderful. The school is more intimate and has a family feel. There are still plenty of opportunities for variety but it does not seem to be overwhelming to my student.
8,6,0.8897,1701421,1258600,16,This is a fantastic well-rounded school with many academic options. The IB program is top notch.
8,7,0.883,4800190,1355855,92,"Honestly, I am an IB student and the school is amazing. It exceeds with offerings that even regular students can take advantage of there is an abundance of programs other than IB like dual credit, AP, pre-ap, pre-ib, and cte classes. The schools have some wonderful teachers and it's really the students that won't pay attention. The school offers many opportunities for students to look at colleges and receive information on a lot of colleges. If parents were more active in their child's education the school could get so much more done."
8,8,0.8748,2400854,2527265,40,"Small High School- great principal and the IB program is outstanding. Years ago it had a mixed reputation - but today it is considered fantastic. Don't believe what people ""used to say"" about the school... it's a whole story today!"
8,9,0.8744,2400734,1622310,18,The IB program is great and the school is surprisingly classy.......The teachers and administration team are absolutely amazing!
8,10,0.8724,1301037,4112403,46,Our son has had a good experience there. He has challenging classes and the school has excellent AP and honors level teachers for demanding subjects. We will have two children at the school next year and are looking at the IB program for our second one.
10,1,0.8829,5302120,2241459,32,This school has been a blessing for my daughter. The teachers and staff are wonderful and caring. She is college bound and I have experienced a special focus for the students succeed.
10,2,0.8819,2901497,5064272,37,"My children loved this school so much. They both graduated and are now going to good colleges. Teachers are good and effective, students are nice and welcoming. The school challenged their academic abilities and helped them greatly."
10,3,0.8758,605766,1507432,26,My child has had a great experience at this school. The teachers are committed and supportive. Students are encouraged to achieve in all areas of interest.
10,4,0.8688,3703262,1098991,47,"I have never seen my son so happy for succeding so great in this school. This school really has made a huge positive impact in his life. He is finishing his 1st year with the ""Highest Honor"" in the school. We are really happy for his success."
10,5,0.8681,1212885,2742093,71,"Very happy with my child's education at this school. The classes have been engaging and challenging, my child is learning real-world experiences as well as getting to try classes she is interested in as a career. The school is a tight-knit community, the kids are supportive of one another across all groups (no cliques), and they have great school spirit. I feel my daughter is having the ultimate high school experience."
10,6,0.8666,4807246,1549918,50,We have been very happy with this school. The classes have been challenging as our daughter was used to making As without much effort in public school. The teachers here are caring and our daughter has made good friends. The school offers lots of opportunities to be involved for everyone.
10,7,0.8626,1300297,4186776,28,"Our experience in this school has been beyond excellent. My son and daughter are successful adults, in no small part, because of the efforts of Central High School."
10,8,0.8624,4400353,3648821,35,This school has been very good for my son who is in his third year there. We are so impressed with the school that we now have enrolled our second son with them as well.
10,9,0.8617,608325,1550655,44,"My son was fully prepared for college and has graduated. My daughter is about to follow in his footsteps. The school is great, they educate and teach them about compassion and try to create non selfish children! I am very happy with this school!"
10,10,0.8595,3700401,4861407,19,My child received a fantastic education at this school. The teachers really care. The curriculum is dynamic and challenging.
9,1,0.8624,3703377,1291037,41,"This is the first year my daughter attended this school. They have a high turnover in teachers. However, they provide tutoring for students with school work. The school has no control over racism and would be very uncomfortable for any minority."
9,2,0.8558,1800489,1356648,45,"I graduated in 2013, This school is not a school to send your children. This school administrations shows racial favoritism. They have no control over the student body. The teachers allow bulling and verbal attacks from the student to both them and the other students."
9,3,0.8551,2603094,1044991,82,"This school is horrible, horrible, horrible. There is not very much diversity. A third of the school are caucasians, and the rest are african americans. The discipline from the teachers is herendous! The classrooms get out of control according to my daugher, and some of the teachers don't know how to handle the students! People get out their I-Pods, and cameras in class and do whatever they feel like. If I were you, I would not send your child to this school."
9,4,0.8546,4700392,5684017,52,"This school can be great at times; however, it is most certainly not a good place for minority students. The discrimination that happens at this school is astonishing. And nothing gets done about it. Only given students slaps on the wrist for blatantly threatening the safety of others and saying racial slurs."
9,5,0.8543,3400630,5557760,52,"The school is plagued with racism, lies and unjust treatment. The lack of diversity speaks for itself. The community is beautiful but our children have called racial terms on many occasions however that does not reference the majority of residents, we have have some great neighbors but some have spoiled the experience."
9,6,0.8521,1302513,1578832,65,Hidden and blatant racism is more than evident at this school. I was saddened when my daughter came home and said children choose to segregate themselves at lunch (and the principles not addressing this) and racist remarks as well as disparaging treatment from teachers often occur. The fact that this school is 15min from the heart of our diverse city of Atlanta is simply appalling.
9,7,0.8429,2200972,5450443,151,"EXTREMELY RACIST school and I am very unhappy to say that I graduated from here. There are several racist and sexist issues to date that have still not been handled and involves several alums dating back to as far as 2016. More specific reasons not to send your kid(s) to this school are the price (why are you willing to pay thousands of dollars for your kids to be discouraged and experience real world issues at the early age of 2), disrespectful faculty and admin (there are lots of bad apples in the bunch of Ursuline Academy staff), many of the incidents that are reports go unanswered are will most definitely be swept under the rug, and to top it off this school will not display equality, diversity, and inclusion, and will do the exact opposite to protect the people who built their system and the government system which are whites."
9,8,0.8402,2600355,5204676,163,"This school does not support children of color emotionally, socially, or academically. Children are faced with issues of racism, which is just being swept under the rug. The people put in place for student support is not as helpful when it comes to children of color. There is not enough diversity amongst teachers and other faculty. Black children and other children of color are bullied everyday and the school wants to vote on diversity during strategic planning instead of diversity support being an automatic process in place to support students that are attending the school. This is a very microaggressive environment. Teachers and students have been guilty of microaggression towards students of color. This accepted behavior is mentally, emotionally, and academically scarring for kids. It instills a lack of confidence and in some ways abusive to have to endure verbal abuse and microaggression just to be gaslighted and disregarded. This school needs diversity training, and a more diverse faculty to promote cultural sensitivity."
9,9,0.8395,606339,5139867,55,We are so happy to be at a school that is welcoming to children of color and differences. Our daughter is much happier than previous schools where she experienced racism and exclusion. This school makes a big effort to include all and to lift each child up to a place of confidence and individual capability.
9,10,0.8391,4701003,5026776,70,"Its not a really diverse school , if you're looking for a school with diversity this is not the school. The staff is okay but it could be better. A lot of the kids are racist and are not really held accountable for things that they do . Many kids do drugs or sell drugs here and get away with it and hide it really well from the teachers ."
11,1,0.8763,2200762,1513770,40,"Teachers are good, but the administration needs extreme improvement. Tries to pretend to be a private school. Has suspended a student over a Tweet and a student has been reprimanded for petitioning. Principal does not make herself available to students."
11,2,0.863,2201742,1280635,43,Great Kids and Teachers. Administration (basically the principal and one of the assistant principals) is ruining the school. Teacher are leaving in droves because of their treatment and the school board (even though addressed about it many times) fails to fix the situation.
11,3,0.8544,4000387,1059267,90,"There are a few GREAT leaders at this school, the guidance counselor and the elementary principal particularly. However, the school board and the superintendent are ignorant and hateful, unqualified for their jobs. I'm not sure anyone on the school board has even been to college. The superintendent is disconnected from the school and could care less about the students. Most of the teachers aren't qualified and have no business being in charge of children. The kids are great, but deserve much better from the teachers and administrators at this school."
11,4,0.8479,3401851,4370462,24,"The administration is worthless, mostly the principal. It is basically the boys club and their only purpose is to intimidate and bully the teachers."
11,5,0.8474,4204503,993326,17,Poor leadership. Not worth the money. Principal is useless. Found another school that better suited our needs.
11,6,0.8414,403397,1969025,23,This is a case of great school gone very bad. New principal is beyond awful. Does not know the 1st thing about leadership.
11,7,0.8406,3607743,2493946,49,"The administration cares more about appearances and paperwork than actually teaching the students. The administration does not honor the teacher contract and treats the staff like errant children. The student body is ok, but there are fights almost daily and constant issues with conflict. This is a terrible school."
11,8,0.8381,602812,3248210,30,The teachers at this school are horriable and to top it off they say one thing and do another. They have no integrity. The leadership is worse. It's very sad.
11,9,0.8361,1212872,4392297,38,"There are a lot of hard working compassionate teachers and staff at this school. Unfortunately the leadership is substandard and borderline incompetent. The principal is not respected by the staff, she is lazy and is perceived as bully."
11,10,0.8337,2701316,3919981,69,"The administration at this school are incompetent and even bullies. They drive away dedicated staff for reasons that amount to personal bias. Preference is shown to teachers who are friends of admin, leaving many staff members feeling like second-class citizens. The leadership at this school is not interested in advocating for the good of the majority of the staff and make teachers feel as though they are not valued."
12,1,0.8869,2001197,3801968,22,"The school is excellent and a lot of wonderful kids go here, however, there is a huge drug problem in the school."
12,2,0.8809,3601458,1434968,49,This school is in a blue collar neighborhood with a lot of drug activity. The teachers are not too concerned with kids academic advancement but more concerned with socializing and pretend to do their jobs. Drugs are all over the school. I would not want my kids going here
12,3,0.8799,2701660,1520231,136,"The school itself is fantastic. The reason I give this review only three stars is because nobody appreciates the work everyone does to give the best education possible. When you walk in, you're overcome with the scent of drugs. It's awful even the seventh graders do them. As someone who doesn't do these things, I don't always feel safe being in there. I've been asked to buy drugs more than once out of someone's locker. Other than that, the teachers are awesome, but nobody sees them as anything but an obstacle. They put their best into everything they do. In conclusion, if you take the drug addicts out of the picture, the school is a great place to be. To other schools, we are known as the PC Druggies. Keep that in mind. ~An angry freshman"
12,4,0.8728,5501844,1427202,91,"I agree with the previous posts. This school has a huge drug problem. Open campus during lunch isn't helping to control the issue. Also the disciplinary actions are to ""make examples"" of the troubled kids instead of offering help. Meanwhile the kids who have made it in with the popular crowd, doing the same bad behaviors, are able to slip threw the cracks. My child has been very depressed and it has been nothing but a struggle at this school due to the out of control drug influences and popularity contest."
12,5,0.8722,4205215,1349025,48,"This school is absolutely horrible. Most of the teachers here are as horrible as the students. This school has an unbelievable amount of bullying issues, ""gang"" problems, and is just a horrible school for your child to attend. Drugs are a huge problem with this school as well."
