Identifier,Response,Web Search Sources,Time Taken,Input Tokens,Reasoning Tokens,Output Tokens,Reasoning Effort,Error Log,Response IDs,Successful
vote|final4|8|0,"[""{\n    \""circle entries report more pervasive student-safety problems, bullying, fights, racial harassment, sexual harassment, gang activity, and administrative minimization or nonresponse than square entries\"": \""This bucket isolates peer‑safety and harassment incidents (physical assaults, bullying, hate‑based/sexual harassment, gang/drug neighborhood risk) and the school's failure to protect/report them — a distinct, incident‑and-safety focused theme that is about student-to-student harms and supervision gaps, not the programmatic/offering or HR/hires issues covered by the already‑selected administrative‑dysfunction and extracurricular/academic buckets.\"",\n    \""circle entries report stronger formal college‑preparatory programs, measurable academic outcomes, and advanced‑course/dual‑enrollment opportunities than square entries\"": \""This bucket specifically captures formalized college‑prep rigor and measurable results (documented test scores, graduation/college matriculation rates, dual‑enrollment/early‑college credentials and AP/AVID/IB outcomes) and is framed around documented outcomes and credential pathways rather than the prior 'program‑presence' and partnership descriptions in the already‑selected advanced‑academic/offering bucket, so it remains operationally distinct (offerings vs. measurable outcomes/credentialing).\""\n}""]",,23.29417395591736,20514,1152,1441,,[],['resp_0ed2f7c3bee78b9d006a72569921fc81a08c7a94d566494b8e'],True
vote|final4|17|0,"[""{\n    \""circle entries report stronger formal college‑preparatory programs, measurable academic outcomes, and advanced‑course/dual‑enrollment opportunities than square entries\"": \""This bucket targets measurable college‑readiness evidence (test/rank metrics, AP/dual‑enrollment credit totals, matriculation/scholarship outcomes and formal early‑college pathways) — distinct from the already‑selected bucket that catalogs program types/supports (AP/IB/partnerships) by focusing on documented outcomes and credit/placement metrics rather than just program existence.\"",\n    \""circle entries report more pervasive student-safety problems, bullying, fights, racial harassment, sexual harassment, gang activity, and administrative minimization or nonresponse than square entries\"": \""This bucket groups concrete safety incidents and patterns (physical fights, death threats, pervasive racial/sexual harassment, gang/drug activity) together with reports that administration minimizes or fails to act — and is conceptually separate from the existing ‘administrative dysfunction’ bucket because it centers on student safety events and their immediate impact rather than on staffing/hiring/IEP/counseling/discipline process dysfunction alone.\""\n}""]",,24.220341205596924,20576,1280,1574,,[],['resp_0fc9f6c1a72f91a1006a725697bcd481a3836840439e5fde66'],True
vote|final4|15|0,"[""{\n    \""circle entries report stronger formal college‑preparatory programs, measurable academic outcomes, and advanced‑course/dual‑enrollment opportunities than square entries\"": \""This bucket foregrounds comparative, measurable academic outcomes and formal credit-bearing pathways (AP/IB, dual‑enrollment, early‑college results and test/graduate metrics) as the distinguishing feature — complementary to (but not the same as) the already‑selected 'programs and supports' bucket which catalogs program presence and partnerships; here the emphasis is on measurable outcomes and formal credit pathways as the axis of difference.\"",\n    \""circle entries report more pervasive student-safety problems, bullying, fights, racial harassment, sexual harassment, gang activity, and administrative minimization or nonresponse than square entries\"": \""This bucket isolates concrete student‑safety incidents and harms (bullying, fights, sexual/racial harassment, gang/drug violence, metal detectors, suicides) and the school's response or minimization of those harms, which is thematically distinct from the already‑selected administrative/staff dysfunction bucket that centers on staffing, favoritism, special‑education noncompliance and personnel misconduct rather than frontline student‑safety events.\""\n}""]",,24.681673288345337,20411,1472,1740,,[],['resp_028665dd0d1940c3006a725697ba84819fb5906fc8ad9425fa'],True
vote|final4|18|0,"[""{\n    \""circle entries report stronger formal college‑preparatory programs, measurable academic outcomes, and advanced‑course/dual‑enrollment opportunities than square entries\"": \""This groups circle reviews that document formal, measurable college‑prep structures and outcomes (AP/IB enrollment and scores, dual‑enrollment credit, named college matriculations and rankings) — it is focused on concrete academic-program structure and measurable student results (not community/boosters, not extracurricular breadth, and not administrative misconduct), so it is conceptually distinct from the already‑selected community/extracurricular and admin‑dysfunction buckets.\"",\n    \""circle entries report more pervasive student-safety problems, bullying, fights, racial harassment, sexual harassment, gang activity, and administrative minimization or nonresponse than square entries\"": \""This groups circle reviews that describe actual safety incidents and victim harms (bullying, assaults, threats, racial/sexual harassment, gang/drug activity) together with leadership ignoring or minimizing those incidents — it centers on prevalence and impact of safety/harm (distinct from the existing admin‑dysfunction bucket which is about governance/favoritism/hiring/IEP failures, and separate from the academic/programmatic and community/extracurricular buckets).\""\n}""]",,26.177459239959717,20356,1344,1631,,[],['resp_0709774fedb58c7a006a725697ef6881918168ef8bee14cbae'],True
vote|final4|22|0,"[""{\n    \""circle entries report stronger formal college‑preparatory programs, measurable academic outcomes, and advanced‑course/dual‑enrollment opportunities than square entries\"": \""This bucket is focused specifically on quantifiable, formal college‑prep outputs in circle reviews (AP/IB exam fees and score trends, earned college credits, scholarship totals, dual‑enrollment counts, measurable test‑score turnarounds) rather than the mere presence of programs or community/extracurricular partnerships; that outcome‑and-metric emphasis keeps it distinct from the already‑selected bucket that catalogs program breadth and external partnerships and from the admin/staff dysfunction bucket which concerns personnel and governance issues.\"",\n    \""circle entries report more pervasive student-safety problems, bullying, fights, racial harassment, sexual harassment, gang activity, and administrative minimization or nonresponse than square entries\"": \""This bucket groups instances of peer-on-peer harm and campus safety incidents (frequent fights, theft, gang ties, daily bullying, targeted harassment) and the school’s failure to protect or transparently respond — a student‑safety and incident‑reporting domain that is materially different from the already‑selected buckets about programmatic college-prep, extracurricular/community vibrancy, or staff/administrative dysfunction (which focuses on hiring, nepotism, counseling/special‑education failures and managerial opacity rather than the concrete patterns of student violence and victimization).\""\n}""]",,26.83088779449463,20873,1792,2131,,[],['resp_0ef8040c61b25515006a72569846488192bd635050b027b9c3'],True
vote|final4|1|0,"[""{\n    \""circle entries report stronger formal college‑preparatory programs, measurable academic outcomes, and advanced‑course/dual‑enrollment opportunities than square entries\"": \""This bucket groups reviews that explicitly cite formal, quantifiable college‑prep offerings and outcomes (AP/dual‑enrollment participation, ACT/scores, college placement statistics and documented dual‑credit results) — a focus on measurable course-level offerings and outcomes that is practically distinct from the already‑selected bucket about programmatic 'pathways and supports' (which highlights program structure, partnerships and tracks) and from the extracurricular/community and staff‑dysfunction buckets.\"",\n    \""circle entries report more pervasive student-safety problems, bullying, fights, racial harassment, sexual harassment, gang activity, and administrative minimization or nonresponse than square entries\"": \""This bucket groups reviews documenting concrete safety and disciplinary incidents (frequent fights, substance use, sexual/racial harassment, predatory peer behavior, gang presence, threats) and repeated claims that administration minimized or failed to respond — a student‑safety/incident cluster that is clearly separate from the existing buckets about academic programming, extracurricular/community engagement, or administrative staffing/process dysfunction.\""\n}""]",,26.868690013885498,20543,1408,1694,,[],['resp_02574339330f14c2006a725697c45c81a0be061021c5b20daf'],True
vote|final4|19|0,"[""{\n    \""circle entries report more pervasive student-safety problems, bullying, fights, racial harassment, sexual harassment, gang activity, and administrative minimization or nonresponse than square entries\"": \""This bucket isolates concrete safety and student‑behavior incidents and the school‑climate consequences (weapons, fights, gang activity, racial/sexual harassment, student self‑harm) — a distinct, operational concern about daily student safety and crisis response that is not merely about program offerings, parental/community extracurricular networks, or general administrative/staff governance problems captured by the already selected buckets.\"",\n    \""circle entries report stronger formal college‑preparatory programs, measurable academic outcomes, and advanced‑course/dual‑enrollment opportunities than square entries\"": \""This bucket captures the presence of formalized, measurable academic credentialing and outcomes (AP/IB rigor, dual‑credit hours, SAT/ACT metrics, National Merit/elite matriculations and documented college‑credit accumulation) — a narrowly academic/outcomes‑focused pattern distinct from the already selected ‘programs & supports’ bucket (which catalogs program types and pathways) and from extracurricular or administrative dysfunction themes.\""\n}""]",,26.987337112426758,20490,1664,1948,,[],['resp_0340bcc5bf786f24006a725698910881a19f1bddb21c78910c'],True
vote|final4|6|0,"[""{\n    \""circle entries report stronger formal college‑preparatory programs, measurable academic outcomes, and advanced‑course/dual‑enrollment opportunities than square entries\"": \""This bucket targets circle reviews that provide quantifiable postsecondary evidence (ACT/IB/AICE scores, scholarship examples, accumulated dual‑enrollment credits) and formally structured credential programs—distinct from the already‑selected ‘advanced‑academic pathways’ bucket because that one catalogs program presence and pathway variety, whereas this bucket captures measurable outcomes and credentialing evidence tied to those programs.\"",\n    \""circle entries report more pervasive student-safety problems, bullying, fights, racial harassment, sexual harassment, gang activity, and administrative minimization or nonresponse than square entries\"": \""This bucket groups circle reviews describing concrete safety incidents, harassment, gang/drug activity and explicit administrative minimization or failure-to-act around those threats—distinct from the existing administrative‑dysfunction bucket because that bucket focuses on governance, favoritism, hiring/IEP failures and staff misconduct rather than frontline student‑safety events and their direct impact on student wellbeing.\""\n}""]",,27.031769037246704,20485,1408,1649,,[],['resp_0b581a4caa97e538006a725697a938819f9d6504fe1a2e9b27'],True
vote|final4|10|0,"[""{\n    \""circle entries report stronger formal college‑preparatory programs, measurable academic outcomes, and advanced‑course/dual‑enrollment opportunities than square entries\"": \""This bucket emphasizes measurable, formalized academic outcomes and credit-bearing/assessment evidence (AP pass rates, SAT/ACT performance, school rankings, dual‑enrollment/early‑college pathways) which is distinct from the already‑finalized bucket that documents the presence of programs/partnerships and on‑paper offerings — here the focus is on outcome metrics and formal credit pathways rather than program presence or community engagement.\"",\n    \""circle entries report more pervasive student-safety problems, bullying, fights, racial harassment, sexual harassment, gang activity, and administrative minimization or nonresponse than square entries\"": \""This bucket groups concrete safety/discipline incidents and campus threat dynamics (physical fights, substance use, sexual assaults, racially targeted punishment, gang activity) plus the school’s failure to remediate them, which is a separate operational theme from the already‑finalized administrative dysfunction bucket (which centers on hiring, favoritism, counseling/special‑ed failures, and procedural unresponsiveness rather than the prevalence and nature of student violence and harassment).\""\n}""]",,27.136635065078735,20445,1408,1711,,[],['resp_03ea899da92b1006006a725697b784819f8a0fcf2d272ad1c7'],True
vote|final4|5|0,"[""{\n    \""circle entries report more pervasive student-safety problems, bullying, fights, racial harassment, sexual harassment, gang activity, and administrative minimization or nonresponse than square entries\"": \""This bucket groups reviews that document concrete safety incidents (fights, assaults, sexual activity, food‑poisoning, theft, racial harassment) and failures to remediate them — a distinct theme about on-campus safety and incident prevalence/handling that is not captured by the existing 'administrative/staff dysfunction' bucket (which targets hiring, nepotism, counseling/special‑education failures and general unresponsiveness) or the program/outcomes buckets.\"",\n    \""circle entries report stronger formal college‑preparatory programs, measurable academic outcomes, and advanced‑course/dual‑enrollment opportunities than square entries\"": \""Although related to programmatic offerings, this bucket specifically captures claims about formalized college‑prep credentials and measurable performance (SAT/ACT/AP pass rates, college acceptances, alumni college progression, dual‑enrollment/early‑college outcomes) and is therefore distinct from the already‑selected bucket that catalogs the presence of programs/supports (AP/IB/dual‑enrollment/etc.) by focusing on outcomes and performance metrics rather than mere program availability.\""\n}""]",,29.701153993606567,20463,1408,1722,,[],['resp_0beac02e932d0dc0006a725697d4c48192a3a0120a4132691e'],True
vote|final4|4|0,"[""{\n    \""circle entries report more pervasive student-safety problems, bullying, fights, racial harassment, sexual harassment, gang activity, and administrative minimization or nonresponse than square entries\"": \""This bucket groups reviews that describe concrete on-campus safety incidents (fights, threats, shootings, drugs, metal detectors, targeted racial/LGBTQ+ harassment) and whether administrators downplayed or failed to act on those incidents; it is distinct from the already-selected 'administrative and staff dysfunctional practices' bucket because that bucket focuses on personnel/system dysfunction (nepotism, hiring, counseling/IEP failures, general unresponsiveness) while this bucket centers on student-safety events and the school’s handling of safety-specific complaints.\"",\n    \""circle entries report stronger formal college‑preparatory programs, measurable academic outcomes, and advanced‑course/dual‑enrollment opportunities than square entries\"": \""This bucket captures reviews that provide measurable college-prep evidence (SAT/ACT/ scholarship totals, college acceptances, alumni outcomes) and formally-listed advanced-course access (AP/DE credits, early‑college pathways) and is meant to be distinct from the already-selected 'advanced-academic and college-preparation pathways' bucket by emphasizing documented outcomes and credit-earning/result metrics rather than merely enumerating program types or curricular offerings.\""\n}""]",,30.968467950820923,20356,1728,2010,,[],['resp_04e84337ba31888c006a725697b6b881a1b4ffbd519113b04c'],True
vote|final4|20|0,"[""{\n    \""circle entries report stronger formal college‑preparatory programs, measurable academic outcomes, and advanced‑course/dual‑enrollment opportunities than square entries\"": \""This bucket zeroes in on formal, documentable academic offerings and outcomes (explicit AP/IB/dual‑credit course lists, stated external rankings/awards, graduation/college‑placement metrics) as distinct from the already‑selected 'supports and pathways' bucket which emphasizes programmatic supports, partnerships and breadth rather than explicit measurable outcomes and course‑level mechanics.\"",\n    \""circle entries report more pervasive student-safety problems, bullying, fights, racial harassment, sexual harassment, gang activity, and administrative minimization or nonresponse than square entries\"": \""This bucket groups concrete reports of student safety and criminalized behavior (fights, gang recruitment, theft, sexual assault, on‑campus substance use, vaping) plus claims that administrators minimize or fail to address those incidents—a focus squarely on student safety and incident response that is conceptually separate from the preselected buckets about academic programs, extracurricular/community life, or general administrative/staff dysfunction.\""\n}""]",,37.48025679588318,20408,1600,1839,,[],['resp_0c49af05e3d03ad1006a725697bb3c81a0a81b6e072b66ff63'],True
vote|final4|13|0,"[""{\n    \""circle entries report stronger formal college‑preparatory programs, measurable academic outcomes, and advanced‑course/dual‑enrollment opportunities than square entries\"": \""This bucket zeroes in on quantifiable college-prep evidence (AP/IB test scores, college matriculation rates, dual-enrollment credit counts and named outcome metrics) — a different emphasis from the already-selected 'programs and supports' bucket, which catalogs program types and pathways (AP/IB/CTE/arts tracks) but does not require the reviews to assert measurable outcomes or formal outcome metrics.\"",\n    \""circle entries report more pervasive student-safety problems, bullying, fights, racial harassment, sexual harassment, gang activity, and administrative minimization or nonresponse than square entries\"": \""This bucket groups direct, incident-level safety and victimization reports (physical fights, gang/drug presence, suicides, daily bullying and targeted harassment) and the school's failure to remediate them, which is substantively distinct from the existing 'administrative and staff dysfunctional practices' bucket that focuses on governance, favoritism, hiring/IEP/process failures rather than chronic on-campus safety incidents.\""\n}""]",,37.78903412818909,20915,1088,1348,,[],['resp_0d165e98d1b22055006a7256983ee081a184c901df897edfb6'],True
vote|final4|7|0,"[""{\n    \""circle entries report stronger formal college‑preparatory programs, measurable academic outcomes, and advanced‑course/dual‑enrollment opportunities than square entries\"": \""This bucket isolates circle reviewers' claims about formal, measurable college‑prep offerings and results (AICE/AP/IB, dual‑enrollment, early‑college ties, valedictorians, test scores, scholarships, DOE awards) — focusing on documented outcomes and accredited program metrics rather than the broader ‘pathways/supports’ framing in the already‑finalized bucket, so it remains a distinct, outcome‑oriented category.\"",\n    \""circle entries report more pervasive student-safety problems, bullying, fights, racial harassment, sexual harassment, gang activity, and administrative minimization or nonresponse than square entries\"": \""This bucket groups circle reviewers' accounts of concrete safety incidents and harms (physical fights, bathroom assaults, sexual harassment, homophobia/transphobia, gang signaling, threats/shootings) together with descriptions of token or absent administrative responses; it is focused on student safety and harm (distinct from the already‑finalized administrative dysfunction bucket which centers on governance, favoritism, hiring/IEP failures and staff misconduct more generally).\""\n}""]",,39.43690299987793,20235,1664,1927,,[],['resp_07107e881fdb28c1006a725697b35c819cb47a96c9b4c5246f'],True
vote|final4|3|0,"[""{\n    \""circle entries report stronger formal college‑preparatory programs, measurable academic outcomes, and advanced‑course/dual‑enrollment opportunities than square entries\"": \""This bucket emphasizes formal, measurable academic structures and outcomes (explicit AP/IB/dual‑enrollment policies, graduation‑to‑college statistics and named transfer credits) as institutional features—distinct from the already‑selected 'program breadth/community/extracurricular' bucket (which centers on partnerships, alumni/booster activity and extracurricular vitality) and the 'administrative dysfunction' bucket (which centers on staff/process failures), so it captures programmatic, outcome‑focused evidence of college preparation rather than community or personnel dynamics.\"",\n    \""circle entries report more pervasive student-safety problems, bullying, fights, racial harassment, sexual harassment, gang activity, and administrative minimization or nonresponse than square entries\"": \""This bucket groups concrete claims about student safety and harmful incidents (bullying, fights, sexual assaults, racial slurs, gang/drug presence) and the school's failure to remediate them — a distinct substantive domain from the preselected buckets (which cover academic/program strength, extracurricular/community engagement, and staff/administrative dysfunction) because it centers on campus safety incidents and their immediate impact on students rather than program offerings or general administrative practices.\""\n}""]",,41.522889137268066,20688,1600,1876,,[],['resp_054def0606577c2e006a7256980d50819c83c5d3ef794dea3e'],True
